Category,Products,Product
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mac'Ma abanico
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mac'Ma caja pequeña barquillos
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mac'Ma caja pequeña doncellas
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mac'Ma caja pequeña natta
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mac'Ma caja pequeña fresa
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bocadín 50pz
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Luminiscente rojo
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Pop trueno
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Dartañan
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Pica fresa
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mazapán original grande
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Mazapan original pequeño
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones medianos
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones grandes
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones enrollados
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones fresita
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones ositos conejos pollitos
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bombones corazón
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Tarrito
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Paleta sandía
